company,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30
ANET,0.2924281984334204,0.2297650130548303,0.1671018276762402,0.09921671018276762,0.05483028720626632,0.04177545691906005,0.02610966057441253,0.013054830287206266,0.007832898172323759,0.0026109660574412533,0.005221932114882507,0.0,0.0,0.0026109660574412533,0.0,0.0026109660574412533,0.0,0.0026109660574412533,0.0,0.020887728459530026,0.005221932114882507,0.0,0.0,0.007832898172323759,0.007832898172323759,0.0,0.0,0.0,0.0026109660574412533,0.007832898172323759,0.08849557522123894,0.2247191011235955,0.24615384615384617,0.07692307692307693,0.3181818181818182,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARLO,0.40406976744186046,0.1744186046511628,0.09447674418604651,0.12790697674418605,0.0188953488372093,0.01308139534883721,0.007267441860465116,0.03343023255813953,0.00436046511627907,0.0029069767441860465,0.010174418604651164,0.0,0.0029069767441860465,0.0014534883720930232,0.005813953488372093,0.0029069767441860465,0.005813953488372093,0.005813953488372093,0.0014534883720930232,0.0014534883720930232,0.0,0.00436046511627907,0.0,0.0014534883720930232,0.005813953488372093,0.0,0.0436046511627907,0.0029069767441860465,0.011627906976744186,0.011627906976744186,0.35842293906810035,0.3305785123966942,0.3181818181818182,0.056179775280898875,0.0,0.1,0.16666666666666666,-0.08333333333333333,0.25,0.0,0.0,0.0,0.3333333333333333,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5161290322580645,0.3333333333333333,0.2222222222222222,0.1111111111111111
TEAM,0.23759791122715404,0.22193211488250653,0.13054830287206268,0.17754569190600522,0.06266318537859007,0.028720626631853787,0.018276762402088774,0.028720626631853787,0.015665796344647518,0.005221932114882507,0.013054830287206266,0.005221932114882507,0.005221932114882507,0.010443864229765013,0.0,0.0,0.0,0.0026109660574412533,0.0,0.007832898172323759,0.015665796344647518,0.0026109660574412533,0.0,0.005221932114882507,0.0026109660574412533,0.0026109660574412533,0.0,0.0,0.0,0.0,-0.010869565217391304,0.13953488372093023,0.0392156862745098,0.11594202898550725,0.04,0.08333333333333333,0.25,0.08333333333333333,0.14285714285714285,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
ATOM,0.5441176470588235,0.07352941176470588,0.07352941176470588,0.11764705882352941,0.029411764705882353,0.014705882352941176,0.029411764705882353,0.029411764705882353,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.014705882352941176,0.014705882352941176,0.0,0.02631578947368421,0.0,0.0,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNC,0.4538834951456311,0.11771844660194175,0.07645631067961164,0.04247572815533981,0.02063106796116505,0.023058252427184466,0.0024271844660194173,0.0048543689320388345,0.01820388349514563,0.006067961165048544,0.0036407766990291263,0.0036407766990291263,0.0048543689320388345,0.0036407766990291263,0.00849514563106796,0.0012135922330097086,0.06674757281553398,0.013349514563106795,0.0024271844660194173,0.02063106796116505,0.012135922330097087,0.0024271844660194173,0.0024271844660194173,0.010922330097087379,0.007281553398058253,0.00849514563106796,0.007281553398058253,0.03762135922330097,0.0048543689320388345,0.012135922330097087,0.064,0.01020408163265306,0.15625,0.16666666666666666,0.05555555555555555,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.2,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
AVLR,0.5475421600287047,0.06960889845712236,0.030498744169357734,0.030498744169357734,0.020093290276282743,0.019734481521349122,0.002511661284535343,0.0032292787944025836,0.13275923932543954,0.001076426264800861,0.005382131324004306,0.0007176175098672408,0.0014352350197344816,0.0028704700394689632,0.003588087549336204,0.002511661284535343,0.001076426264800861,0.011481880157875853,0.001076426264800861,0.05130965195550771,0.0028704700394689632,0.001794043774668102,0.001076426264800861,0.001076426264800861,0.016146393972012917,0.0014352350197344816,0.0046645138141370645,0.0007176175098672408,0.01686401148188016,0.014352350197344816,0.038637851997380485,0.14871794871794872,0.1511627906976744,0.08139534883720931,0.05263157894736842,0.10714285714285714,0.0,0.1,-0.008086253369272238,0.0,0.0,0.0,0.2,0.1111111111111111,0.09090909090909091,0.25,0.0,0.0,0.25,-0.006944444444444444,0.0,0.16666666666666666,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.0
AVGTF,0.40963855421686746,0.10240963855421686,0.060240963855421686,0.0783132530120482,0.04819277108433735,0.05421686746987952,0.030120481927710843,0.030120481927710843,0.0,0.024096385542168676,0.018072289156626505,0.0,0.006024096385542169,0.012048192771084338,0.006024096385542169,0.012048192771084338,0.0,0.006024096385542169,0.006024096385542169,0.04216867469879518,0.0,0.006024096385542169,0.0,0.006024096385542169,0.0,0.012048192771084338,0.006024096385542169,0.006024096385542169,0.012048192771084338,0.006024096385542169,0.0,0.1111111111111111,0.09090909090909091,0.14285714285714285,-0.1111111111111111,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIOCF,0.2764976958525346,0.22350230414746544,0.14285714285714285,0.08064516129032258,0.04838709677419355,0.009216589861751152,0.018433179723502304,0.0069124423963133645,0.004608294930875576,0.013824884792626729,0.004608294930875576,0.018433179723502304,0.009216589861751152,0.0069124423963133645,0.0,0.0,0.009216589861751152,0.029953917050691243,0.0069124423963133645,0.013824884792626729,0.01152073732718894,0.0,0.0,0.0069124423963133645,0.027649769585253458,0.0069124423963133645,0.0,0.004608294930875576,0.0069124423963133645,0.01152073732718894,0.14049586776859505,0.17346938775510204,0.1746031746031746,0.1111111111111111,0.045454545454545456,0.0,0.1111111111111111,0.25,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUDA,0.40823327615780447,0.1646655231560892,0.09948542024013722,0.1269296740994854,0.025728987993138937,0.024013722126929673,0.022298456260720412,0.00686106346483705,0.0017152658662092624,0.010291595197255575,0.008576329331046312,0.005145797598627788,0.005145797598627788,0.005145797598627788,0.0,0.0,0.00686106346483705,0.003430531732418525,0.00686106346483705,0.029159519725557463,0.010291595197255575,0.0,0.0017152658662092624,0.005145797598627788,0.0,0.0,0.0,0.0017152658662092624,0.012006861063464836,0.008576329331046312,0.04184100418410042,0.13402061855670103,0.0847457627118644,-0.08,-0.0625,0.13333333333333333,-0.14285714285714285,0.2,0.0,-0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV.1,0.35660377358490564,0.2358490566037736,0.11509433962264151,0.05660377358490566,0.035849056603773584,0.018867924528301886,0.024528301886792454,0.005660377358490566,0.018867924528301886,0.016981132075471698,0.009433962264150943,0.0,0.0,0.007547169811320755,0.0018867924528301887,0.0018867924528301887,0.0037735849056603774,0.005660377358490566,0.013207547169811321,0.013207547169811321,0.005660377358490566,0.0018867924528301887,0.0,0.016981132075471698,0.009433962264150943,0.005660377358490566,0.0,0.0,0.016981132075471698,0.0018867924528301887,0.1368421052631579,0.07936507936507936,0.2903225806451613,0.03225806451612903,0.05,0.18181818181818182,0.07142857142857142,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0
BNFT,0.3603238866396761,0.18866396761133603,0.14251012145748987,0.1076923076923077,0.03562753036437247,0.021052631578947368,0.0072874493927125505,0.005668016194331984,0.0072874493927125505,0.0016194331983805667,0.006477732793522267,0.004048582995951417,0.004858299595141701,0.0008097165991902834,0.0016194331983805667,0.0032388663967611335,0.0024291497975708503,0.025910931174089068,0.0016194331983805667,0.014574898785425101,0.004858299595141701,0.0,0.0,0.0032388663967611335,0.006477732793522267,0.0024291497975708503,0.012955465587044534,0.016194331983805668,0.008906882591093117,0.0016194331983805667,0.1547085201793722,0.3162393162393162,0.3446327683615819,0.09701492537313433,0.022222222222222223,0.3333333333333333,0.2,0.125,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.25,0.0,0.3333333333333333,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,-0.25,0.8235294117647058,0.0,0.16666666666666666,0.0
BILL,0.4554054054054054,0.22432432432432434,0.11891891891891893,0.0472972972972973,0.02972972972972973,0.014864864864864866,0.006756756756756757,0.002702702702702703,0.006756756756756757,0.0,0.002702702702702703,0.0,0.006756756756756757,0.0013513513513513514,0.010810810810810811,0.00945945945945946,0.0,0.0013513513513513514,0.002702702702702703,0.02027027027027027,0.002702702702702703,0.002702702702702703,0.002702702702702703,0.002702702702702703,0.004054054054054054,0.002702702702702703,0.014864864864864866,0.0,0.002702702702702703,0.002702702702702703,0.4911242603550296,0.5149700598802395,0.29213483146067415,0.2222222222222222,0.2608695652173913,0.08333333333333333,-0.16666666666666666,-0.3333333333333333,-0.16666666666666666,0.0,-0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.375,0.0,0.5,0.3333333333333333,-0.0625,0.0,-0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.0,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333
