company,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30
CRWD,0.29777070063694266,0.21178343949044587,0.1305732484076433,0.08917197452229299,0.042993630573248405,0.06369426751592357,0.03503184713375796,0.02388535031847134,0.01751592356687898,0.0031847133757961785,0.004777070063694267,0.0015923566878980893,0.0031847133757961785,0.0015923566878980893,0.0,0.0015923566878980893,0.0,0.004777070063694267,0.0031847133757961785,0.0031847133757961785,0.0015923566878980893,0.0015923566878980893,0.0,0.0,0.0015923566878980893,0.03662420382165605,0.004777070063694267,0.0,0.0015923566878980893,0.012738853503184714,0.05851063829787234,0.09701492537313433,0.1566265060240964,0.07017543859649122,-0.07142857142857142,0.12195121951219512,-0.08695652173913043,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-0.08333333333333333,0.0,0.0,0.0,0.0
CYNI,0.2,0.22857142857142856,0.1,0.15714285714285714,0.1,0.1,0.04285714285714286,0.04285714285714286,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666667,-0.058823529411764705,0.125,0.16666666666666666,0.0,0.0,0.25,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYBR,0.2907488986784141,0.31718061674008813,0.13215859030837004,0.06607929515418502,0.11894273127753303,0.013215859030837005,0.01762114537444934,0.0,0.0,0.00881057268722467,0.0,0.0,0.0,0.02643171806167401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.004405286343612335,0.0,0.1791044776119403,0.2602739726027397,0.1935483870967742,0.6875,-0.03571428571428571,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DQ,0.36486486486486486,0.24324324324324326,0.08108108108108109,0.08108108108108109,0.12162162162162163,0.06756756756756757,0.02702702702702703,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32142857142857145,0.0,-0.14285714285714285,0.2857142857142857,0.1,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDOG,0.29152542372881357,0.21694915254237288,0.12542372881355932,0.11186440677966102,0.04406779661016949,0.04745762711864407,0.03728813559322034,0.023728813559322035,0.023728813559322035,0.006779661016949152,0.010169491525423728,0.003389830508474576,0.003389830508474576,0.010169491525423728,0.0,0.006779661016949152,0.003389830508474576,0.003389830508474576,0.003389830508474576,0.010169491525423728,0.0,0.0,0.0,0.0,0.010169491525423728,0.003389830508474576,0.0,0.0,0.0,0.003389830508474576,0.022988505747126436,-0.015384615384615385,-0.02631578947368421,0.058823529411764705,0.35714285714285715,0.06666666666666667,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DWRE,0.30666666666666664,0.2733333333333333,0.16666666666666666,0.04666666666666667,0.06666666666666667,0.04666666666666667,0.013333333333333334,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.013333333333333334,0.0,0.006666666666666667,0.02,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,0.0,0.2978723404255319,0.21428571428571427,0.19230769230769232,0.125,0.18181818181818182,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCBO,0.6111111111111112,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOCU,0.25440140845070425,0.21566901408450703,0.14612676056338028,0.09595070422535211,0.05721830985915493,0.01936619718309859,0.007922535211267605,0.01056338028169014,0.00528169014084507,0.020246478873239437,0.01584507042253521,0.007922535211267605,0.007042253521126761,0.002640845070422535,0.01584507042253521,0.0,0.0008802816901408451,0.027288732394366196,0.0017605633802816902,0.0044014084507042256,0.0,0.009683098591549295,0.0,0.00528169014084507,0.04665492957746479,0.009683098591549295,0.0017605633802816902,0.00528169014084507,0.0,0.00528169014084507,0.06206896551724138,0.08130081300813008,0.0718562874251497,0.10909090909090909,0.045454545454545456,0.13043478260869565,0.0,0.07692307692307693,0.0,0.0,-0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0
DOMO,0.28859060402684567,0.22818791946308725,0.13758389261744966,0.09060402684563758,0.04697986577181208,0.030201342281879196,0.013422818791946308,0.010067114093959731,0.003355704697986577,0.020134228187919462,0.013422818791946308,0.0,0.006711409395973154,0.003355704697986577,0.0,0.0,0.0,0.006711409395973154,0.0,0.016778523489932886,0.0,0.003355704697986577,0.0,0.010067114093959731,0.05704697986577181,0.006711409395973154,0.0,0.003355704697986577,0.003355704697986577,0.0,0.05747126436781609,0.17391304347826086,0.11904761904761904,0.17857142857142858,0.0,0.0,0.2,-0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DT,0.41379310344827586,0.20689655172413793,0.0,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.07692307692307693,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOPN,0.24203821656050956,0.20382165605095542,0.17197452229299362,0.1464968152866242,0.05732484076433121,0.03184713375796178,0.05732484076433121,0.03821656050955414,0.012738853503184714,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.2564102564102564,0.15151515151515152,0.07142857142857142,0.16666666666666666,0.1,0.0,0.4,0.42857142857142855,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESTC,0.24705882352941178,0.18823529411764706,0.2235294117647059,0.12941176470588237,0.10588235294117647,0.03529411764705882,0.011764705882352941,0.011764705882352941,0.0,0.0,0.011764705882352941,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.05,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELLI,0.2815533980582524,0.16019417475728157,0.12135922330097088,0.07766990291262135,0.05825242718446602,0.05339805825242718,0.05339805825242718,0.02912621359223301,0.014563106796116505,0.024271844660194174,0.0,0.0048543689320388345,0.009708737864077669,0.014563106796116505,0.009708737864077669,0.03398058252427184,0.0,0.0048543689320388345,0.014563106796116505,0.0,0.0,0.0,0.0,0.0048543689320388345,0.0,0.014563106796116505,0.0,0.009708737864077669,0.0,0.0048543689320388345,0.0,0.08823529411764706,0.038461538461538464,0.058823529411764705,-0.15384615384615385,0.0,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOQ,0.42105263157894735,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,-0.2,0.0,-0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENPH,0.3178294573643411,0.21705426356589147,0.10335917312661498,0.07235142118863049,0.07493540051679587,0.023255813953488372,0.0103359173126615,0.015503875968992248,0.023255813953488372,0.0,0.0103359173126615,0.002583979328165375,0.0,0.01808785529715762,0.002583979328165375,0.0,0.0103359173126615,0.031007751937984496,0.002583979328165375,0.00516795865633075,0.00516795865633075,0.00516795865633075,0.0,0.0,0.015503875968992248,0.00516795865633075,0.0,0.0103359173126615,0.015503875968992248,0.002583979328165375,0.056451612903225805,0.17647058823529413,0.21951219512195122,0.2413793103448276,0.1,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.2,0.14285714285714285,0.0
ENV,0.23636363636363636,0.26666666666666666,0.19393939393939394,0.11515151515151516,0.07272727272727272,0.030303030303030304,0.012121212121212121,0.01818181818181818,0.006060606060606061,0.0,0.0,0.0,0.0,0.006060606060606061,0.006060606060606061,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.006060606060606061,0.0,0.0,0.0,0.006060606060606061,0.012121212121212121,0.2,0.0,0.15151515151515152,0.0,0.38461538461538464,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENVI.2,0.33,0.28,0.12,0.07,0.09,0.02,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.17647058823529413,0.10344827586206896,0.0,0.125,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPAM,0.296875,0.2864583333333333,0.14583333333333334,0.08854166666666667,0.06770833333333333,0.020833333333333332,0.005208333333333333,0.005208333333333333,0.005208333333333333,0.015625,0.0,0.005208333333333333,0.010416666666666666,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.020833333333333332,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.005208333333333333,0.017241379310344827,0.10714285714285714,0.10344827586206896,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVBG,0.28634361233480177,0.17180616740088106,0.15418502202643172,0.08370044052863436,0.03524229074889868,0.07048458149779736,0.01762114537444934,0.01762114537444934,0.004405286343612335,0.00881057268722467,0.01762114537444934,0.013215859030837005,0.004405286343612335,0.0,0.0,0.01762114537444934,0.02643171806167401,0.004405286343612335,0.00881057268722467,0.01762114537444934,0.00881057268722467,0.0,0.0,0.0,0.00881057268722467,0.013215859030837005,0.0,0.0,0.004405286343612335,0.004405286343612335,0.12121212121212122,0.1,0.05555555555555555,0.1,0.1111111111111111,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRAM,0.32608695652173914,0.21739130434782608,0.17391304347826086,0.08695652173913043,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.010869565217391304,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.010869565217391304,0.0,0.010869565217391304,0.010869565217391304,0.0,0.0,0.2857142857142857,0.058823529411764705,-0.1111111111111111,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVTC,0.3270440251572327,0.1761006289308176,0.16352201257861634,0.0880503144654088,0.06918238993710692,0.05660377358490566,0.0,0.018867924528301886,0.03773584905660377,0.006289308176100629,0.012578616352201259,0.006289308176100629,0.0,0.0,0.0,0.006289308176100629,0.025157232704402517,0.0,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09433962264150944,0.10344827586206896,0.0,0.13333333333333333,0.08333333333333333,-0.1,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVOP,0.38235294117647056,0.21568627450980393,0.10784313725490197,0.10784313725490197,0.08823529411764706,0.0196078431372549,0.00980392156862745,0.0,0.0,0.0196078431372549,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.00980392156862745,0.0,0.0,0.05,0.08695652173913043,0.0,0.08333333333333333,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXA,0.2962962962962963,0.24074074074074073,0.13333333333333333,0.11851851851851852,0.08518518518518518,0.037037037037037035,0.011111111111111112,0.003703703703703704,0.011111111111111112,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.007407407407407408,0.003703703703703704,0.0,0.003703703703703704,0.003703703703703704,0.0,0.014814814814814815,0.0,0.007407407407407408,0.0,0.0,0.003703703703703704,0.0,0.007407407407407408,0.0,0.0,0.0,0.0,-0.024691358024691357,0.030303030303030304,0.1891891891891892,0.15151515151515152,0.125,0.09090909090909091,-0.25,0.5,0.0,0.5,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET.4,0.3225806451612903,0.1935483870967742,0.08064516129032258,0.12903225806451613,0.04838709677419355,0.0967741935483871,0.06451612903225806,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,-0.15384615384615385,0.16666666666666666,0.1111111111111111,0.25,0.14285714285714285,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FN,0.3053435114503817,0.2366412213740458,0.17557251908396945,0.08396946564885496,0.07633587786259542,0.015267175572519083,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.03816793893129771,0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.007633587786259542,0.17073170731707318,-0.125,0.2916666666666667,0.3333333333333333,0.09090909090909091,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSLY,0.3303886925795053,0.19081272084805653,0.10954063604240283,0.07597173144876325,0.04770318021201413,0.02120141342756184,0.028268551236749116,0.007067137809187279,0.015901060070671377,0.015901060070671377,0.0088339222614841,0.0035335689045936395,0.0035335689045936395,0.01060070671378092,0.0017667844522968198,0.0,0.007067137809187279,0.030035335689045935,0.0,0.0035335689045936395,0.0,0.022968197879858657,0.0035335689045936395,0.007067137809187279,0.014134275618374558,0.012367491166077738,0.0,0.0017667844522968198,0.007067137809187279,0.019434628975265017,0.047872340425531915,0.07339449541284404,0.07936507936507936,0.045454545454545456,0.07142857142857142,0.0,0.058823529411764705,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
FIT,0.31125827814569534,0.2913907284768212,0.1456953642384106,0.052980132450331126,0.033112582781456956,0.046357615894039736,0.026490066225165563,0.0,0.006622516556291391,0.013245033112582781,0.019867549668874173,0.006622516556291391,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.006622516556291391,0.006622516556291391,0.006622516556291391,0.006622516556291391,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.006622516556291391,0.0,-0.020833333333333332,0.1111111111111111,0.2608695652173913,0.1111111111111111,-0.16666666666666666,0.125,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVN,0.3046875,0.203125,0.1328125,0.0859375,0.0390625,0.109375,0.0,0.0234375,0.015625,0.0,0.0234375,0.0,0.0,0.0078125,0.0,0.0,0.0078125,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0234375,0.0,0.0,0.07407407407407407,0.0,0.25,0.16666666666666666,-0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLT,0.48484848484848486,0.24242424242424243,0.07575757575757576,0.030303030303030304,0.030303030303030304,0.0,0.07575757575757576,0.030303030303030304,0.015151515151515152,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.35294117647058826,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLTX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFNTQ,0.34545454545454546,0.2545454545454545,0.2,0.05454545454545454,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.05,-0.13333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIO,0.35714285714285715,0.21428571428571427,0.15714285714285714,0.15714285714285714,0.05714285714285714,0.014285714285714285,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0625,0.3333333333333333,0.4166666666666667,0.2,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMO,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.027777777777777776,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.1111111111111111,0.18181818181818182,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDDY,0.271505376344086,0.21236559139784947,0.1532258064516129,0.09274193548387097,0.06720430107526881,0.02956989247311828,0.02956989247311828,0.012096774193548387,0.012096774193548387,0.0013440860215053765,0.01478494623655914,0.01478494623655914,0.008064516129032258,0.025537634408602152,0.002688172043010753,0.008064516129032258,0.005376344086021506,0.005376344086021506,0.0,0.0,0.004032258064516129,0.0013440860215053765,0.002688172043010753,0.0,0.0013440860215053765,0.0013440860215053765,0.005376344086021506,0.0,0.008064516129032258,0.009408602150537635,0.0,0.08176100628930817,0.0,0.08571428571428572,0.0392156862745098,-0.08695652173913043,0.0,0.0,0.1,0.0,0.08333333333333333,0.0,-0.2857142857142857,0.15,0.0,-0.2857142857142857,0.8,-0.2,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
GSKY,0.29854368932038833,0.1650485436893204,0.14320388349514562,0.10436893203883495,0.07281553398058252,0.055825242718446605,0.02912621359223301,0.019417475728155338,0.012135922330097087,0.014563106796116505,0.021844660194174758,0.0048543689320388345,0.009708737864077669,0.0048543689320388345,0.0024271844660194173,0.007281553398058253,0.0,0.0024271844660194173,0.0,0.0,0.0,0.0048543689320388345,0.0,0.0,0.0,0.01699029126213592,0.0024271844660194173,0.0,0.0,0.007281553398058253,0.03225806451612903,0.057971014492753624,0.016666666666666666,0.06818181818181818,0.03225806451612903,-0.08333333333333333,0.15384615384615385,-0.4444444444444444,-0.16666666666666666,0.0,-0.1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTYH,0.24260355029585798,0.15976331360946747,0.15384615384615385,0.1301775147928994,0.10650887573964497,0.05917159763313609,0.023668639053254437,0.0,0.011834319526627219,0.005917159763313609,0.005917159763313609,0.0,0.011834319526627219,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03550295857988166,0.0,0.0,0.011834319526627219,0.0,0.0,0.0,0.029585798816568046,0.005917159763313609,0.07142857142857142,0.10714285714285714,0.18518518518518517,0.13043478260869565,0.2631578947368421,0.2727272727272727,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
GWRE,0.26842105263157895,0.23684210526315788,0.16842105263157894,0.1368421052631579,0.031578947368421054,0.06842105263157895,0.015789473684210527,0.015789473684210527,0.0,0.005263157894736842,0.0,0.015789473684210527,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.015789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.0,0.0,0.0,0.019230769230769232,-0.043478260869565216,0.09090909090909091,-0.037037037037037035,0.14285714285714285,0.14285714285714285,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ONE.2,0.3161290322580645,0.24516129032258063,0.21935483870967742,0.0967741935483871,0.05161290322580645,0.01935483870967742,0.01935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.2564102564102564,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWAY.1,0.2375,0.221875,0.165625,0.115625,0.075,0.046875,0.046875,0.021875,0.00625,0.00625,0.0,0.003125,0.003125,0.00625,0.00625,0.009375,0.0,0.0,0.003125,0.003125,0.0,0.0,0.0,0.0,0.009375,0.0,0.0,0.0,0.00625,0.00625,0.05194805194805195,0.1111111111111111,0.1111111111111111,0.07894736842105263,0.12,0.4375,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.3333333333333333
HDP,0.22318840579710145,0.17391304347826086,0.1681159420289855,0.09565217391304348,0.06376811594202898,0.04057971014492753,0.06376811594202898,0.03768115942028986,0.014492753623188406,0.002898550724637681,0.011594202898550725,0.008695652173913044,0.002898550724637681,0.0,0.0,0.002898550724637681,0.0,0.002898550724637681,0.0,0.008695652173913044,0.02608695652173913,0.0,0.0,0.0,0.002898550724637681,0.002898550724637681,0.0,0.0,0.005797101449275362,0.04057971014492753,0.0641025641025641,-0.01639344262295082,0.05084745762711865,-0.058823529411764705,-0.08695652173913043,-0.3333333333333333,0.13043478260869565,-0.21428571428571427,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
