company,n_articles,n_articles_major,n_words,pos,neg,unc,str_m,weak_m
XTLY,16,0,420.4375,0.008837230769460004,0.006675003301889613,0.004394089888545876,0.0012361933713392558,0.0027322123100185993
XOOM,33,2,376.24242424242425,0.008610366797818132,0.006265610106386864,0.00585129404539241,0.0023376184240325717,0.0035983338096901812
XCOMQ,18,0,995.1666666666666,0.005777244716756238,0.003278515150313184,0.0022962615809180046,0.0036758853509116316,0.0014521419293209788
YEXT,35,4,542.8285714285714,0.004012599516957448,0.005140990670974578,0.003750014047342869,0.0011554056090602065,0.002683000037450337
YDLE,19,0,487.3157894736842,0.01002266578176776,0.005328177927449304,0.0024021217623616145,0.004606024491628158,0.0013190039785039367
YUME,33,1,481.3939393939394,0.008494600796636581,0.006604902146589465,0.006580993740734093,0.0019257043531318815,0.003918151480300412
ZEN,20,0,566.3,0.0063308866940100985,0.008804774809120343,0.009067868982406063,0.002222315805959779,0.007584817112881506
ZS,74,13,526.7432432432432,0.00743149624910469,0.013125299698349786,0.00559729163120446,0.001999370223343056,0.00297570725606698
ZUO,57,7,428.4035087719298,0.005119218912848375,0.0065634270391679485,0.0033140850748413137,0.001871447907103976,0.0026072790988916337
COMM,5,0,422.4,0.004094021180949095,0.005622489959839357,0.013377632645921577,0.0038913360425677696,0.005456418922198944
LNKD,99,14,607.7474747474747,0.01007321725933407,0.011578086712914364,0.010556879173629265,0.0034665498336973054,0.00716811841420993
TLND,4,0,318.5,0.019082356154237316,0.015379318393367387,0.006098250434570204,0.004669499756719481,0.0014749262536873156
