company,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,n_articles,n_articles_major,n_words,pos,neg,unc,str_m,weak_m,s1*t1,s2*t2,s3*t3,s4*t4,s5*t5,s6*t6,s7*t7,s8*t8,s9*t9,s10*t10,s11*t11,s12*t12,s13*t13,s14*t14,s15*t15,s16*t16,s17*t17,s18*t18,s19*t19,s20*t20,s21*t21,s22*t22,s23*t23,s24*t24,s25*t25,s26*t26,s27*t27,s28*t28,s29*t29,s30*t30,comp_perf,energy,ipo,product,corp_gov,stock_ex,buy,underwriters,investors,sec_filing,analyst,sent_comp_perf,sent_energy,sent_ipo,sent_product,sent_corp_gov,sent_stock_ex,sent_buy,sent_underwriters,sent_investors,sent_sec_filing,sent_analyst,int_comp_perf,int_energy,int_ipo,int_product,int_corp_gov,int_stock_ex,int_buy,int_underwriters,int_investors,int_sec_filing,int_analyst,quarter,week_ret,week_std,month_ret,month_std,vol_m,net_value_m,stock_exchange,rating
IMI,0.2541806020066889,0.1806020066889632,0.1438127090301003,0.0668896321070234,0.0568561872909698,0.0334448160535117,0.0434782608695652,0.0066889632107023,0.0167224080267558,0.0100334448160535,0.0133779264214046,0.0,0.0,0.0167224080267558,0.0066889632107023,0.0,0.0133779264214046,0.040133779264214,0.0100334448160535,0.0,0.0066889632107023,0.0167224080267558,0.0,0.0033444816053511,0.0301003344481605,0.020066889632107,0.0,0.0033444816053511,0.0,0.0066889632107023,0.1298701298701298,0.2,0.1363636363636363,0.0952380952380952,-0.0555555555555555,0.0,0.1428571428571428,0.3333333333333333,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,1429.142857142857,0.0053513328030132,0.0124769025052106,0.0048746517481441,0.003317550163078,0.0016811654397818,0.03301046779307647,0.036120401337792644,0.01961082395865003,0.006370441153049845,-0.003158677071720541,0.0,0.006211180124223598,0.002229654403567433,0.0,-0.002508361204013375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003087213789554922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2642140468227424,0.1806020066889632,0.0836120401337792,0.0769230769230769,0.0301003344481605,0.0033444816053511,0.0,0.0167224080267558,0.2073578595317724,0.046822742474916204,0.2541806020066889,0.0649350649350649,0.2,0.0476190476190476,0.0714285714285714,0.0,0.0,0.0,0.0,0.01616161616161616,-0.0625,0.0649350649350649,0.017156756287191058,0.036120401337792644,0.003981525720656151,0.005494505494505491,0.0,0.0,0.0,0.0,0.0033512381338468267,-0.0029264214046822628,0.016505233896538234,2011Q4,-0.10999999999999943,0.04246974029100581,-0.5800000000000001,0.03493696732327169,4091222.0,0.0,14.0,unrated
INXN,0.6666666666666666,0.238095238095238,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,151.33333333333334,0.0083592191327625,0.0074626865671641,0.008130081300813,0.0058716569437078,0.008130081300813,0.0444444444444444,0.0,0.0,-0.0238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.238095238095238,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.6666666666666666,0.0333333333333333,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0222222222222222,0.0,-0.0119047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222222222222222,2011Q1,1.0,0.034987665576268236,0.8599999999999994,0.02146395636591436,19043172.0,0.0,11.0,unrated
IL,0.3333333333333333,0.2469135802469135,0.1851851851851851,0.074074074074074,0.0123456790123456,0.0617283950617283,0.037037037037037,0.0123456790123456,0.0,0.0,0.0,0.0246913580246913,0.0,0.0,0.0123456790123456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071428571428571,0.0476190476190476,-0.1875,-0.1428571428571428,-0.5,-0.1666666666666666,-0.75,-0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,377.125,0.0079148293555214,0.0134345389016137,0.0038189738432717,0.0041891332152454,0.0026634464050304,0.0357142857142857,0.011757789535567305,-0.0347222222222222,-0.010582010582010568,-0.0061728395061728,-0.01028806584362138,-0.02777777777777775,-0.0061728395061728,0.0,0.0,0.0,0.0082304526748971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2469135802469135,0.074074074074074,0.0987654320987653,0.0,0.0,0.0,0.0,0.1975308641975307,0.0,0.3333333333333333,0.05357142857142855,0.0476190476190476,-0.0714285714285714,-0.4583333333333333,0.0,0.0,0.0,0.0,-0.1375,0.0,0.05357142857142855,0.01785714285714285,0.011757789535567305,-0.005291005291005284,-0.045267489711934096,0.0,0.0,0.0,0.0,-0.027160493827160473,0.0,0.01785714285714285,2010Q3,-0.6799999999999997,0.012029588314033444,0.05000000000000071,0.024997433069361374,9481070.0,0.0,11.0,unrated
INVN,0.3425925925925926,0.1759259259259259,0.2407407407407407,0.0833333333333333,0.0555555555555555,0.0185185185185185,0.0185185185185185,0.0,0.037037037037037,0.0,0.0,0.0,0.0092592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092592592592592,0.0,0.0,0.0,0.0,0.0,0.0092592592592592,0.0789473684210526,0.1,0.1481481481481481,0.3,0.4285714285714285,0.3333333333333333,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,444.75,0.0081661967594881,0.0146408283205617,0.0054055150522593,0.0040046946373374,0.0034452335071892,0.027046783625730986,0.01759259259259259,0.03566529492455417,0.02499999999999999,0.02380952380952378,0.006172839506172833,0.0,0.0,0.029629629629629603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425925925925926,0.1759259259259259,0.0833333333333333,0.037037037037037,0.0,0.0092592592592592,0.0,0.0,0.31481481481481455,0.037037037037037,0.3425925925925926,0.0394736842105263,0.1,0.15,0.16666666666666666,0.0,0.0,0.0,0.0,0.11534391534391533,0.2,0.0394736842105263,0.013523391812865493,0.01759259259259259,0.012499999999999995,0.006172839506172833,0.0,0.0,0.0,0.0,0.03631197334901035,0.007407407407407401,0.013523391812865493,2011Q4,1.75,0.09555518150338113,1.0700000000000003,0.054706679631199705,10643789.0,0.0,11.0,unrated
JKS,0.2413793103448276,0.2528735632183908,0.2413793103448276,0.1494252873563218,0.0114942528735632,0.0229885057471264,0.0229885057471264,0.0114942528735632,0.0,0.0,0.0114942528735632,0.0,0.0,0.0114942528735632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229885057471264,0.0,0.0,0.0434782608695652,-0.0454545454545454,0.2142857142857142,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,423.1428571428572,0.0064079993262751,0.0153312894815432,0.0128246695095279,0.0055454573569619,0.0070990323270283,0.0,0.010994502748625682,-0.010971786833855787,0.03201970443349751,0.0,0.007662835249042132,-0.007662835249042132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,0.2528735632183908,0.160919540229885,0.0459770114942528,0.0,0.0,0.0,0.0,0.2528735632183908,0.0,0.264367816091954,0.0,0.0434782608695652,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,-0.00909090909090908,0.0,0.0,0.0,0.010994502748625682,0.017241379310344813,0.0,0.0,0.0,0.0,0.0,-0.0022988505747126406,0.0,0.0,2010Q2,-2.0092999999999996,0.06940146976422508,-0.879999999999999,0.05268509159180825,,,,unrated
JIVE,0.3892617449664429,0.1812080536912751,0.1208053691275167,0.1073825503355704,0.0335570469798657,0.0268456375838926,0.0134228187919463,0.0134228187919463,0.0067114093959731,0.0067114093959731,0.0,0.0,0.0,0.0536912751677852,0.0,0.0,0.0067114093959731,0.0,0.0067114093959731,0.0067114093959731,0.0,0.0,0.0,0.0,0.0268456375838926,0.0,0.0,0.0,0.0,0.0,0.0338983050847457,0.1428571428571428,0.1578947368421052,0.1764705882352941,-0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,342.9166666666667,0.0038913318696731,0.0051923757105521,0.0051716540386701,0.0049944945172215,0.0036534582493246,0.013195313388692955,0.025886864813039288,0.01907453196750263,0.018949861823924188,-0.005592841163310948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395973154362416,0.1812080536912751,0.16107382550335558,0.040268456375838896,0.0268456375838926,0.0,0.0,0.0,0.1543624161073824,0.0201342281879193,0.3892617449664429,0.01694915254237285,0.1428571428571428,0.08823529411764705,0.0,0.0,0.0,0.0,0.0,-0.0017543859649122805,0.0,0.01694915254237285,0.0067114093959731395,0.025886864813039288,0.014212396367943138,0.0,0.0,0.0,0.0,0.0,-0.00027081125632874104,0.0,0.006597656694346477,2011Q4,0.9600000000000009,0.021522519436699205,-0.7100000000000009,0.03216234378021549,19663408.0,0.0,14.0,unrated
KXSCF,0.3039647577092511,0.2775330396475771,0.1277533039647577,0.0969162995594713,0.039647577092511,0.026431718061674,0.013215859030837,0.013215859030837,0.013215859030837,0.013215859030837,0.0044052863436123,0.0,0.0044052863436123,0.0,0.0044052863436123,0.0,0.013215859030837,0.0,0.0,0.0,0.0,0.0,0.0044052863436123,0.0,0.0044052863436123,0.0044052863436123,0.0088105726872246,0.0044052863436123,0.0220264317180616,0.0,0.0571428571428571,-0.015625,-0.0333333333333333,0.2608695652173913,0.1,0.1428571428571428,0.25,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,345.0952380952381,0.0057420792048084,0.0055347366139737,0.0083676564652954,0.0050999986177226,0.0041223191624361,0.017369414726242906,-0.004336453744493392,-0.004258443465491919,0.02528251292855773,0.003964757709251101,0.003775959723096284,0.00330396475770925,0.00330396475770925,0.0,0.00330396475770925,0.00220264317180615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3039647577092511,0.2775330396475771,0.0969162995594713,0.039647577092511,0.0044052863436123,0.0,0.0088105726872246,0.0,0.17621145374449332,0.039647577092511,0.3259911894273127,0.02857142857142855,-0.015625,0.13043478260869565,0.1964285714285714,0.0,0.0,0.0,0.0,0.013333333333333341,0.0625,0.02857142857142855,0.008684707363121453,-0.004336453744493392,0.012641256464278865,0.0077879169288860885,0.0,0.0,0.0,0.0,0.002349486049926579,0.0024779735682819376,0.009314033983637499,2014Q2,-0.07000000000000028,0.0020772334324620826,1.08,0.011317272602274636,,,,unrated
KFX,0.2857142857142857,0.3571428571428571,0.0952380952380952,0.0,0.0476190476190476,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0,0.0,0.0238095238095238,0.0,0.0,0.0238095238095238,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,470.0,0.002656688926643,0.0033232266312301,0.0088221485879863,0.0099012816540179,0.0048398058564061,0.0,0.0,0.0,0.0,0.015873015873015865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.3571428571428571,0.0238095238095238,0.0476190476190476,0.0,0.0,0.0,0.0,0.1428571428571428,0.0714285714285714,0.3095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00952380952380952,0.0,0.0,2013Q4,0.4299999999999997,0.02863106334083744,0.5,0.022316051943248254,4019052.0,0.0,14.0,unrated
LNKD,0.261968085106383,0.1968085106382978,0.151595744680851,0.1143617021276595,0.1050531914893617,0.0545212765957446,0.0359042553191489,0.0066489361702127,0.0039893617021276,0.0079787234042553,0.0093085106382978,0.0053191489361702,0.0079787234042553,0.0,0.0026595744680851,0.0,0.0013297872340425,0.0026595744680851,0.0039893617021276,0.0026595744680851,0.0013297872340425,0.0039893617021276,0.0013297872340425,0.0,0.0013297872340425,0.0053191489361702,0.0026595744680851,0.0,0.0013297872340425,0.0079787234042553,0.0353535353535353,0.046979865771812,0.0608695652173913,0.0919540229885057,0.0875,0.1428571428571428,0.1785714285714285,-0.1666666666666666,0.0,0.0,0.25,0.2,-0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,-0.1428571428571428,45,11,502.4888888888889,0.005411925480457,0.0106356108845373,0.009254088774126,0.0039182595745242,0.0074372465982493,0.009261497958306454,0.009246037412537465,0.00922756706753006,0.010516018586451443,0.009192154255319147,0.007788753799392082,0.006411474164133729,-0.001108156028368783,0.0,0.0,0.00232712765957445,0.00106382978723404,-0.001139817629179328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008865248226950333,0.0,0.0,-0.001139817629179328,0.2659574468085106,0.1968085106382978,0.1143617021276595,0.0904255319148935,0.0013297872340425,0.0,0.0026595744680851,0.0039893617021276,0.2739361702127658,0.014627659574467898,0.26329787234042545,0.01767676767676765,0.046979865771812,0.04597701149425285,0.16071428571428564,0.0,0.0,-0.3333333333333333,0.0,-0.02746894409937886,0.0,0.01767676767676765,0.004701267999140331,0.009246037412537465,0.005258009293225722,0.01453267477203645,0.0,0.0,-0.0008865248226950333,0.0,-0.007524737346372396,0.0,0.004654255319148927,2011Q2,-7.8799999999999955,0.06198607584627898,-28.72,0.048154964561654336,55475659.0,0.0,11.0,unrated
LINX,0.2549019607843137,0.2156862745098039,0.196078431372549,0.1176470588235294,0.0784313725490196,0.0,0.0588235294117647,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0392156862745098,0.0,0.1666666666666666,0.1818181818181818,0.1428571428571428,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,196.14285714285717,0.0007722233353369,0.0013733760316592,0.0080002327187421,0.0077555122095589,0.0050481817388427,0.0,0.03594771241830064,0.03565062388591799,0.01680672268907562,0.0,0.0,0.014705882352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549019607843137,0.2156862745098039,0.1176470588235294,0.0588235294117647,0.0,0.0,0.0,0.0,0.3137254901960784,0.0,0.2549019607843137,0.0,0.1666666666666666,0.0714285714285714,0.125,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.03594771241830064,0.00840336134453781,0.007352941176470587,0.0,0.0,0.0,0.0,0.01140819964349376,0.0,0.0,2019Q2,-0.1899999999999995,0.019641376338102333,-0.5700000000000003,0.016047131920597292,7969509.0,0.0,11.0,unrated
LXFT,0.3503649635036496,0.2262773722627737,0.0875912408759124,0.1021897810218978,0.0291970802919708,0.0437956204379562,0.0145985401459854,0.0072992700729927,0.0,0.0072992700729927,0.0,0.0145985401459854,0.0,0.0072992700729927,0.0,0.0072992700729927,0.0145985401459854,0.0145985401459854,0.0,0.0,0.0072992700729927,0.0,0.0218978102189781,0.0,0.0145985401459854,0.0072992700729927,0.0,0.0,0.0072992700729927,0.0145985401459854,0.0612244897959183,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,276.27272727272725,0.0015056186316386,0.0010890497667511,0.0061361481460001,0.0020845562350507,0.0049003789120432,0.02145091613287648,0.007071167883211678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3503649635036496,0.2262773722627737,0.1094890510948905,0.0583941605839416,0.0145985401459854,0.0,0.0,0.0072992700729927,0.1532846715328467,0.0291970802919708,0.3576642335766423,0.03061224489795915,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03061224489795915,0.01072545806643824,0.007071167883211678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010948905109489038,2013Q2,0.5199999999999996,0.026858958238410124,0.3000000000000007,0.01660139189173364,4946605.0,0.0,11.0,unrated
MRIN,0.3237410071942446,0.2302158273381295,0.2158273381294964,0.0863309352517985,0.0431654676258992,0.0575539568345323,0.014388489208633,0.0,0.0,0.0,0.0,0.014388489208633,0.0,0.0071942446043165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071942446043165,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0606060606060606,0.0967741935483871,0.3076923076923077,0.1428571428571428,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,11,1,342.8181818181818,0.0033493822297329,0.0033641491630387,0.0043182261554634,0.0029447793234877,0.0033637774714381,0.0281513919299343,0.01395247438412906,0.02088651659317707,0.026563364692861077,0.0061664953751284545,0.0063948840927258105,0.004796163069544333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00359712230215825,0.0,0.0,0.0,0.0,0.0,0.0,0.3237410071942446,0.2302158273381295,0.093525179856115,0.0719424460431653,0.0,0.0071942446043165,0.0,0.0,0.25899280575539557,0.0,0.3237410071942446,0.0434782608695652,0.0606060606060606,0.15384615384615385,0.2222222222222222,0.0,-0.5,0.0,0.0,0.04792626728110598,0.0,0.0434782608695652,0.01407569596496715,0.01395247438412906,0.014388489208633077,0.01598721023181451,0.0,-0.00359712230215825,0.0,0.0,0.012412558432516652,0.0,0.01407569596496715,2013Q1,1.190000023799982,0.047759297544438736,-11.550000231000013,0.02955075278164352,12900233.0,0.0,14.0,unrated
MKTO,0.2671480144404332,0.3140794223826715,0.1083032490974729,0.1083032490974729,0.0505415162454873,0.0433212996389891,0.0180505415162454,0.0,0.0,0.003610108303249,0.0144404332129963,0.0108303249097472,0.0,0.0,0.0,0.0,0.003610108303249,0.0,0.003610108303249,0.0,0.0,0.003610108303249,0.0072202166064981,0.0,0.0216606498194945,0.0180505415162454,0.0,0.0,0.0,0.003610108303249,0.3066666666666666,0.3068181818181818,0.3225806451612903,0.0967741935483871,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,570.6666666666666,0.0153394195685203,0.0040963311409361,0.0027846193351813,0.0033514721641688,0.0025763815051463,0.08192539109506615,0.09636527732195603,0.03493653196692674,0.010480959590078023,0.006738868832731638,0.0,0.0,0.0,0.0,0.0,0.00577617328519852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018050541516245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27075812274368216,0.3140794223826715,0.1083032490974729,0.0613718411552345,0.0216606498194945,0.0,0.0,0.003610108303249,0.1696750902527073,0.007220216606498,0.2671480144404332,0.4033333333333333,0.3068181818181818,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.09118279569892472,0.0,0.1533333333333333,0.10920577617328514,0.09636527732195603,0.005240479795039011,0.0,0.0,0.0,0.0,0.0,0.015471449089709223,0.0,0.040962695547533075,2013Q2,2.469999999999999,0.02491226593710948,-5.440000000000001,0.05315993283498104,7863163.0,0.0,14.0,unrated
MVNR.1,0.3484848484848485,0.1363636363636363,0.2424242424242424,0.0909090909090909,0.0454545454545454,0.0757575757575757,0.0,0.0151515151515151,0.0,0.0151515151515151,0.0,0.0,0.0,0.0151515151515151,0.0,0.0,0.0,0.0,0.0,0.0151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,387.6,0.003797962775225,0.0094318098235165,0.0037396886255373,0.0037272493066816,0.0029692401533635,0.0,0.0,-0.028520499108734398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848484848485,0.1363636363636363,0.106060606060606,0.0757575757575757,0.0,0.0,0.0,0.0,0.2878787878787878,0.0151515151515151,0.3484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067736185383244175,0.0,0.0,2013Q4,-0.9500000000000011,0.011523961959972325,0.6699999999999999,0.031309606216208825,6801706.0,0.0,11.0,unrated
MXL,0.3387096774193548,0.2150537634408602,0.1827956989247312,0.1021505376344086,0.053763440860215,0.021505376344086,0.0268817204301075,0.0161290322580645,0.0053763440860215,0.0,0.0053763440860215,0.0,0.0,0.0053763440860215,0.0,0.0,0.010752688172043,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763440860215,0.0,0.0,0.0,0.0,0.010752688172043,0.0,0.109375,0.073170731707317,0.1714285714285714,0.3,0.2727272727272727,0.0,-0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,409.3333333333333,0.0080185727067308,0.0064579552970105,0.008180853442322,0.0022651678398986,0.0055643010126251,0.03704637096774193,0.01573564122738,0.03133640552995391,0.030645161290322576,0.014662756598240453,0.0,-0.004480286738351248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3387096774193548,0.2150537634408602,0.1075268817204301,0.0483870967741935,0.0,0.0053763440860215,0.0,0.0,0.2365591397849462,0.0161290322580645,0.3494623655913978,0.0546875,0.073170731707317,0.15,-0.0833333333333333,0.0,0.0,0.0,0.0,0.08883116883116882,0.0,0.0546875,0.018523185483870965,0.01573564122738,0.016129032258064512,-0.004032258064516124,0.0,0.0,0.0,0.0,0.021013824884792618,0.0,0.019111223118279567,2010Q1,-0.9179999999999993,0.02767210591191044,-1.5999999999999979,0.02214664243138387,,,,unrated
MXPT,0.3181818181818182,0.2272727272727272,0.0454545454545454,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,239.0,0.0043808371968017,0.0026051228254218,0.0050441472156657,0.0040650406504065,0.0042311390855844,-0.07954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.2272727272727272,0.0909090909090909,0.0,0.0454545454545454,0.0,0.0,0.0,0.1363636363636363,0.0909090909090908,0.3181818181818182,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,-0.03977272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03977272727272727,2015Q1,0.35999999999999943,0.03323440278607596,-4.560000000000002,0.024724591333718016,9326518.0,0.0,14.0,unrated
