company,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,n_articles,n_articles_major,n_words,pos,neg,unc,str_m,weak_m,s1*t1,s2*t2,s3*t3,s4*t4,s5*t5,s6*t6,s7*t7,s8*t8,s9*t9,s10*t10,s11*t11,s12*t12,s13*t13,s14*t14,s15*t15,s16*t16,s17*t17,s18*t18,s19*t19,s20*t20,s21*t21,s22*t22,s23*t23,s24*t24,s25*t25,s26*t26,s27*t27,s28*t28,s29*t29,s30*t30,comp_perf,energy,ipo,product,corp_gov,stock_ex,buy,underwriters,investors,sec_filing,analyst,sent_comp_perf,sent_energy,sent_ipo,sent_product,sent_corp_gov,sent_stock_ex,sent_buy,sent_underwriters,sent_investors,sent_sec_filing,sent_analyst,int_comp_perf,int_energy,int_ipo,int_product,int_corp_gov,int_stock_ex,int_buy,int_underwriters,int_investors,int_sec_filing,int_analyst,quarter,week_ret,week_std,month_ret,month_std,vol_m,net_value_m,stock_exchange,rating
IIIV,0.4662921348314606,0.1760299625468165,0.1273408239700374,0.1029962546816479,0.0131086142322097,0.0,0.0037453183520599,0.0056179775280898,0.0056179775280898,0.0018726591760299,0.0168539325842696,0.0018726591760299,0.0018726591760299,0.0018726591760299,0.0074906367041198,0.0037453183520599,0.0,0.0018726591760299,0.0018726591760299,0.0131086142322097,0.0018726591760299,0.0056179775280898,0.0037453183520599,0.0037453183520599,0.0018726591760299,0.0018726591760299,0.0187265917602996,0.0018726591760299,0.0037453183520599,0.0037453183520599,0.288,0.3578947368421052,0.1739130434782608,0.0178571428571428,0.375,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.6363636363636364,0.0,0.0,0.3333333333333333,22,0,298.40909090909093,0.0018588010954087,0.0120258956880899,0.0008372498613108,0.0002632502632502,0.0003889017973525,0.13429213483146063,0.06300019712201853,0.02214623025565867,0.0018392188336008495,0.004915730337078638,0.0,0.0,-0.00140449438202245,0.0,0.0,0.0,0.0,0.0,0.00093632958801495,0.0,0.0,0.0,0.0,0.0,0.0016385767790262126,0.0,0.00140449438202245,0.0,0.0012484394506866333,0.0,0.0,0.011916922029281563,0.0,0.0,0.0012484394506866333,0.4681647940074905,0.1760299625468165,0.1048689138576778,0.0037453183520599,0.0018726591760299,0.0037453183520599,0.0187265917602996,0.0093632958801497,0.14981273408239681,0.0093632958801496,0.47003745318352047,0.144,0.3578947368421052,0.2589285714285714,0.0,0.0,0.3333333333333333,0.6363636363636364,0.125,0.17644927536231883,0.0,0.144,0.06741573033707862,0.06300019712201853,0.027153558052434426,0.0,0.0,0.0012484394506866333,0.011916922029281563,0.0011704119850187125,0.02643434836888668,0.0,0.06768539325842694,2018Q2,-3.6000000000000014,0.03974509519265616,-1.6700000000000017,0.03399003866561764,7965979.0,0.0,14.0,unrated
ICHR,0.3625498007968127,0.1155378486055776,0.1195219123505976,0.1195219123505976,0.0278884462151394,0.0239043824701195,0.0119521912350597,0.0039840637450199,0.0159362549800796,0.0239043824701195,0.0278884462151394,0.0119521912350597,0.0,0.0,0.0,0.0039840637450199,0.0239043824701195,0.0079681274900398,0.0,0.0039840637450199,0.047808764940239,0.0,0.0,0.0119521912350597,0.0,0.0,0.0079681274900398,0.0159362549800796,0.0039840637450199,0.0079681274900398,0.0108695652173913,0.2,0.1935483870967742,0.0967741935483871,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,26,1,230.1153846153846,0.0018811129786481,0.010834696163421,0.0066909294322063,0.002908976997328,0.0024223138568416,0.003940758704313181,0.023107569721115523,0.02313327335818018,0.01156663667909009,0.003486055776892425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00199203187250995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002988047808764925,0.0,0.0,0.0026560424966799332,0.0,0.0,0.0,0.3625498007968127,0.1155378486055776,0.1195219123505976,0.0358565737051792,0.0,0.0119521912350597,0.0079681274900398,0.0039840637450199,0.15537848605577678,0.1115537848605576,0.3665338645418326,0.00543478260869565,0.2,0.04838709677419355,0.0,0.0,0.25,0.3333333333333333,-0.25,0.06370967741935483,0.0,0.00543478260869565,0.0019703793521565903,0.023107569721115523,0.005783318339545045,0.0,0.0,0.002988047808764925,0.0026560424966799332,-0.000996015936254975,0.009899113224521262,0.0,0.0019920318725099593,2016Q4,1.17,0.055162674512043285,4.23,0.04585488639197934,3740860.0,0.0,14.0,unrated
IMPV,0.3297682709447415,0.1942959001782531,0.1016042780748663,0.0695187165775401,0.0784313725490196,0.0196078431372549,0.0213903743315508,0.017825311942959,0.0035650623885918,0.0124777183600713,0.0035650623885918,0.0,0.0071301247771836,0.0249554367201426,0.0,0.0,0.0588235294117647,0.0035650623885918,0.0053475935828877,0.0213903743315508,0.0017825311942959,0.0053475935828877,0.0,0.0035650623885918,0.0071301247771836,0.0017825311942959,0.0017825311942959,0.0017825311942959,0.0,0.0035650623885918,0.086021505376344,0.0636363636363636,0.0344827586206896,-0.075,0.0,0.0,-0.1538461538461538,-0.0909090909090909,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2,355.27027027027026,0.0057782192554317,0.0068824444416098,0.0047158146775777,0.0025504085697665,0.0025830109719682,0.028367163092020743,0.012364284556797918,0.003503595795685039,-0.005213903743315507,0.0,0.0,-0.003290826820238584,-0.0016204829039053634,0.0023767082590612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3351158645276292,0.1942959001782531,0.09447415329768269,0.040998217468805706,0.0071301247771836,0.0035650623885918,0.0017825311942959,0.0053475935828877,0.19073083778966132,0.07664884135472369,0.3297682709447415,0.043010752688172,0.0636363636363636,-0.0375,-0.0769230769230769,0.0,0.0,0.0,0.0,0.00689655172413792,0.16666666666666666,0.043010752688172,0.01441358557108081,0.012364284556797918,-0.003542780748663101,-0.0031537090360619765,0.0,0.0,0.0,0.0,0.0013153850882045588,0.012774806892453947,0.014183581546010371,2011Q4,2.1000000000000014,0.03351890586596232,3.1000000000000014,0.03581727971668735,4802231.0,0.0,14.0,unrated
PI,0.32,0.2186666666666666,0.1973333333333333,0.088,0.0186666666666666,0.016,0.0026666666666666,0.0186666666666666,0.0,0.008,0.0053333333333333,0.0053333333333333,0.0,0.0133333333333333,0.0,0.0026666666666666,0.0,0.0,0.0,0.0053333333333333,0.008,0.0053333333333333,0.0,0.0053333333333333,0.0106666666666666,0.0,0.0293333333333333,0.0053333333333333,0.0106666666666666,0.0053333333333333,0.4628099173553719,0.5903614457831325,0.4666666666666667,0.3235294117647059,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,17,0,354.11764705882354,0.0057788720857997,0.0029296418673273,0.0032053843416492,0.0049019433347238,0.0022285092946233,0.14809917355371902,0.1290923694779116,0.09208888888888887,0.02847058823529412,0.002333333333333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017777777777777666,0.0,0.003555555555555533,0.0,0.0,0.0,0.0,0.009777777777777767,0.0,0.0,0.0,0.32,0.2186666666666666,0.10133333333333329,0.0186666666666666,0.0106666666666666,0.0053333333333333,0.0293333333333333,0.0079999999999999,0.22133333333333322,0.016,0.3306666666666666,0.23140495867768596,0.5903614457831325,0.16176470588235295,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.11833333333333333,0.0,0.23140495867768596,0.07404958677685951,0.1290923694779116,0.016392156862745092,0.0,0.0,0.0,0.009777777777777767,0.002666666666666633,0.026191111111111096,0.0,0.07651790633608814,2016Q3,0.5199999999999996,0.05500767943413492,4.0,0.046570135667128004,6631165.0,0.0,14.0,unrated
BLOX,0.3243243243243243,0.2049549549549549,0.1418918918918918,0.063063063063063,0.0495495495495495,0.0315315315315315,0.018018018018018,0.0022522522522522,0.0022522522522522,0.0157657657657657,0.009009009009009,0.0045045045045045,0.0045045045045045,0.0067567567567567,0.0045045045045045,0.0022522522522522,0.063063063063063,0.0,0.0,0.0112612612612612,0.0,0.0067567567567567,0.0,0.0045045045045045,0.0067567567567567,0.0045045045045045,0.0022522522522522,0.0,0.009009009009009,0.0067567567567567,0.0551724137931034,0.0978260869565217,0.109375,0.0344827586206896,0.0434782608695652,0.1333333333333333,0.2222222222222222,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3,319.0,0.0151248583838915,0.0053141811211241,0.0035425882900768,0.0017492666633231,0.0024456813216967,0.01789375582479029,0.020049941245593405,0.015519425675675666,0.0021745883814849277,0.00215432824128476,0.004204204204204199,0.004004004004004,0.0011261261261261,0.0,0.0,0.0,0.0015015015015015,0.0,0.0,0.0,0.0,0.0021745883814849277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243243243243243,0.2049549549549549,0.0698198198198197,0.0495495495495495,0.0067567567567567,0.0045045045045045,0.0022522522522522,0.0090090090090089,0.20270270270270246,0.0810810810810809,0.33333333333333326,0.0275862068965517,0.0978260869565217,0.0172413793103448,0.17777777777777776,0.0,0.0,0.0,0.0,0.030570652173913037,0.0086206896551724,0.0275862068965517,0.008946877912395144,0.020049941245593405,0.0012037899968934413,0.008808808808808799,0.0,0.0,0.0,0.0,0.006196753819036419,0.0006989748369058687,0.009195402298850564,2012Q2,-0.5500000000000007,0.028185482909473085,-3.460000000000001,0.03378805802305222,10639852.0,0.0,11.0,unrated
IPHI,0.2774327122153209,0.1718426501035196,0.05175983436853,0.05175983436853,0.0993788819875776,0.0165631469979296,0.0082815734989648,0.0062111801242236,0.0062111801242236,0.0144927536231884,0.0020703933747412,0.0,0.0082815734989648,0.0082815734989648,0.0020703933747412,0.0062111801242236,0.1801242236024844,0.0041407867494824,0.0062111801242236,0.0165631469979296,0.0020703933747412,0.0020703933747412,0.0020703933747412,0.0020703933747412,0.0020703933747412,0.0041407867494824,0.0020703933747412,0.0,0.0351966873706004,0.010351966873706,-0.0222222222222222,0.0357142857142857,0.0769230769230769,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3,323.0,0.004334667934632,0.0073459677593388,0.0021429468101987,0.0023395996513694,0.0016358725617957,-0.00616517138256268,0.006137237503697126,0.0039815257206561525,0.0,0.0,0.0,0.0,-0.0015527950310559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015527950310559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836438923395445,0.1718426501035196,0.0600414078674948,0.0248447204968944,0.0020703933747412,0.0020703933747412,0.0020703933747412,0.0082815734989648,0.17184265010351962,0.20289855072463758,0.3126293995859213,-0.1361111111111111,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.01538461538461538,0.0,-0.0111111111111111,-0.03860708534621578,0.006137237503697126,0.0,0.0,0.0,0.0,0.0,0.0,0.002643733078515686,0.0,-0.0034736599953991217,2010Q4,0.8999999999999986,0.006941739504641528,4.18,0.02589913637530795,7423468.0,0.0,14.0,C
INST.1,0.4102564102564102,0.1752136752136752,0.1196581196581196,0.0726495726495726,0.0213675213675213,0.0128205128205128,0.017094017094017,0.0,0.0042735042735042,0.0128205128205128,0.0256410256410256,0.0085470085470085,0.0042735042735042,0.0042735042735042,0.0085470085470085,0.0,0.0,0.0,0.0042735042735042,0.0128205128205128,0.0213675213675213,0.0,0.0,0.0042735042735042,0.017094017094017,0.0213675213675213,0.0,0.0,0.0213675213675213,0.0,0.0721649484536082,0.1904761904761904,0.3103448275862069,0.2777777777777778,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,17,0,274.5882352941176,0.0077419678575443,0.0033545939163354,0.000642679221273,0.0030149522874476,0.0002108370229812,0.02960613269891618,0.03337403337403336,0.03713527851458884,0.0201804368471035,0.0,0.0032051282051282,0.0,0.0,0.0,0.0032051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034188034188033997,0.0,0.0,0.0,0.0,0.0,0.4145299145299144,0.1752136752136752,0.0769230769230768,0.029914529914529798,0.017094017094017,0.0042735042735042,0.0,0.0,0.1452991452991451,0.0384615384615383,0.4316239316239315,0.0360824742268041,0.1904761904761904,0.1388888888888889,0.125,0.2,0.0,0.0,0.0,0.06206896551724138,0.0625,0.0360824742268041,0.014957264957264942,0.03337403337403336,0.010683760683760667,0.0037393162393162247,0.0034188034188033997,0.0,0.0,0.0,0.00901856763925728,0.0024038461538461436,0.015574059388492363,2015Q4,0.07000000000000028,0.021501978259133955,0.9899999999999984,0.03087381901769046,4568333.0,0.0,11.0,unrated
IMI,0.3235294117647059,0.2058823529411764,0.0995475113122171,0.0701357466063348,0.0452488687782805,0.0113122171945701,0.0113122171945701,0.002262443438914,0.0,0.0271493212669683,0.006787330316742,0.002262443438914,0.002262443438914,0.0339366515837104,0.004524886877828,0.002262443438914,0.0972850678733031,0.0180995475113122,0.004524886877828,0.0,0.004524886877828,0.0,0.0,0.002262443438914,0.0113122171945701,0.002262443438914,0.0,0.0,0.006787330316742,0.004524886877828,0.0277777777777777,0.0760869565217391,-0.0222222222222222,0.09375,-0.0952380952380952,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,305.86206896551727,0.0048549831241288,0.0062001565655699,0.0035853551430895,0.0014561452370897,0.0019114974128372,0.008986928104575138,0.015664961636828633,-0.0022121669180492666,0.006575226244343887,-0.004309416074121951,0.0,0.0018853695324283495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002211024269847795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3280542986425339,0.2058823529411764,0.1040723981900452,0.0226244343891402,0.0113122171945701,0.002262443438914,0.0,0.002262443438914,0.1515837104072396,0.1289592760180994,0.3303167420814479,0.01388888888888885,0.0760869565217391,0.046875,0.0833333333333333,0.0,0.0,0.0,0.0,-0.02349206349206348,-0.005681818181818175,0.01388888888888885,0.004556309703368513,0.015664961636828633,0.0048783936651583685,0.0018853695324283495,0.0,0.0,0.0,0.0,-0.003561014149249437,-0.0007327231591937457,0.004587732528908986,2011Q4,-0.10999999999999943,0.04246974029100581,-0.5800000000000001,0.03493696732327169,4091222.0,0.0,14.0,unrated
INXN,0.366120218579235,0.1584699453551912,0.1256830601092896,0.0710382513661202,0.0491803278688524,0.0273224043715847,0.0273224043715847,0.0109289617486338,0.0163934426229508,0.0218579234972677,0.0,0.0109289617486338,0.0,0.0163934426229508,0.0054644808743169,0.0,0.0054644808743169,0.0,0.0,0.0218579234972677,0.0,0.0109289617486338,0.0054644808743169,0.0054644808743169,0.0327868852459016,0.0,0.0054644808743169,0.0,0.0054644808743169,0.0,0.1029411764705882,0.1333333333333333,0.5,0.3571428571428571,0.1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2,532.3,0.0145265908193683,0.0067543856124927,0.003238355735856,0.0045289634860425,0.0023069885093626,0.037688846030215356,0.021129326047358822,0.0628415300546448,0.02537080405932864,0.00491803278688524,0.009107468123861566,0.009107468123861566,0.007285974499089199,0.0,0.0,0.0,0.0036429872495445997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366120218579235,0.1584699453551912,0.087431693989071,0.0546448087431694,0.0327868852459016,0.0054644808743169,0.0054644808743169,0.0109289617486338,0.18032786885245888,0.043715846994535394,0.3715846994535519,0.0514705882352941,0.1333333333333333,0.17857142857142855,0.3333333333333333,0.0,0.0,0.0,0.0,0.12,0.0,0.0514705882352941,0.018844423015107678,0.021129326047358822,0.015612802498048391,0.01821493624772313,0.0,0.0,0.0,0.0,0.021639344262295065,0.0,0.019125683060109283,2011Q1,1.0,0.034987665576268236,0.8599999999999994,0.02146395636591436,19043172.0,0.0,11.0,unrated
IL,0.3093622795115332,0.1614654002713704,0.0963364993215739,0.0651289009497964,0.0800542740841248,0.0257801899592944,0.0230664857530529,0.005427408412483,0.0162822252374491,0.0149253731343283,0.0040705563093622,0.0027137042062415,0.0013568521031207,0.0067842605156037,0.0,0.0027137042062415,0.0814111261872456,0.0176390773405698,0.0,0.0217096336499321,0.0,0.0135685210312075,0.0027137042062415,0.0013568521031207,0.0149253731343283,0.0027137042062415,0.0,0.0013568521031207,0.0203527815468114,0.0067842605156037,0.0786026200873362,0.175,0.1666666666666666,0.4693877551020408,0.1166666666666666,0.2,0.1666666666666666,0.2,0.1538461538461538,0.0833333333333333,0.25,0.3333333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,-0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,23,2,780.3478260869565,0.0061730392634566,0.0093661782702679,0.0048007863633509,0.0024382287117195,0.0020988845645845,0.02431668572579736,0.02825644504748982,0.01605608322026231,0.0305707086090881,0.009339665309814555,0.00515603799185888,0.0038444142921754817,0.0010854816824966,0.002504957728838322,0.001243781094527358,0.00101763907734055,0.0009045680687471666,0.0,0.0011307100859339495,0.0,0.0,0.0,-0.0012599340957549852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012720488466757124,0.0,0.3093622795115332,0.1614654002713704,0.0719131614654001,0.0488466757123473,0.0149253731343283,0.0013568521031207,0.0,0.016282225237449,0.1872455902306646,0.112618724559023,0.32971506105834464,0.0393013100436681,0.175,0.3180272108843537,0.1833333333333333,0.0,0.0,0.0,0.0,0.05666666666666664,0.05929487179487178,0.0705513100436681,0.01215834286289868,0.02825644504748982,0.022870342166717374,0.008955223880597003,0.0,0.0,0.0,0.0,0.010610583446404323,0.006677712834429247,0.023261829498794233,2010Q3,-0.6799999999999997,0.012029588314033444,0.05000000000000071,0.024997433069361374,9481070.0,0.0,11.0,unrated
INVN,0.3736842105263158,0.1921052631578947,0.0842105263157894,0.0631578947368421,0.0368421052631578,0.0184210526315789,0.0052631578947368,0.0105263157894736,0.0052631578947368,0.0105263157894736,0.0052631578947368,0.0,0.0026315789473684,0.0184210526315789,0.0,0.0,0.1236842105263157,0.0,0.0026315789473684,0.0105263157894736,0.0,0.0,0.0,0.0,0.0105263157894736,0.0052631578947368,0.0,0.0026315789473684,0.0157894736842105,0.0026315789473684,-0.0139860139860139,0.0,-0.0909090909090909,-0.04,-0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,332.0,0.003848061932993,0.0097670611492485,0.0052219728252405,0.0019139104622047,0.0033637149472925,-0.005226352594773615,0.0,-0.00765550239234449,-0.002526315789473684,-0.007368421052631561,0.004605263157894725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37631578947368416,0.1921052631578947,0.081578947368421,0.0236842105263157,0.0105263157894736,0.0,0.0,0.0,0.126315789473684,0.1394736842105261,0.3894736842105263,-0.00699300699300695,0.0,-0.02,0.125,0.0,0.0,0.0,0.0,-0.05818181818181818,0.0,-0.00699300699300695,-0.0026315789473684045,0.0,-0.00163157894736842,0.0029605263157894625,0.0,0.0,0.0,0.0,-0.007349282296650705,0.0,-0.002723592197276391,2011Q4,1.75,0.09555518150338113,1.0700000000000003,0.054706679631199705,10643789.0,0.0,11.0,unrated
JKS,0.2553191489361702,0.1808510638297872,0.0957446808510638,0.0718085106382978,0.0930851063829787,0.0372340425531914,0.0132978723404255,0.0106382978723404,0.0079787234042553,0.0026595744680851,0.0132978723404255,0.0053191489361702,0.0026595744680851,0.0079787234042553,0.0053191489361702,0.0026595744680851,0.1409574468085106,0.0026595744680851,0.0026595744680851,0.0053191489361702,0.0,0.0,0.0,0.0053191489361702,0.0053191489361702,0.0053191489361702,0.0,0.0053191489361702,0.0159574468085106,0.0053191489361702,-0.0103092783505154,-0.0434782608695652,-0.081081081081081,0.1785714285714285,0.0277777777777777,0.0666666666666666,-0.5,0.0,0.0,0.0,-0.1666666666666666,0.6666666666666666,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,4,351.52,0.0032055734264196,0.0135407498441841,0.0078408453905637,0.0025735851924975,0.0049564679368802,-0.0026321561745996764,-0.007863089731729875,-0.007763082231167328,0.012822948328267457,0.0025856973995271792,0.0024822695035460907,-0.00664893617021275,0.0,0.0,0.0,-0.0022163120567375827,0.003546099290780133,0.0,0.0,0.0,-0.00132978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579787234042553,0.1808510638297872,0.0797872340425531,0.0505319148936169,0.0053191489361702,0.0053191489361702,0.0,0.0026595744680851,0.1968085106382978,0.15159574468085102,0.27127659574468077,-0.0051546391752577,-0.0434782608695652,0.08928571428571425,-0.2166666666666667,0.0,0.0,0.0,-0.25,-0.01066066066066066,0.0,-0.0051546391752577,-0.001329787234042545,-0.007863089731729875,0.0071238601823708095,-0.010948581560283664,0.0,0.0,0.0,-0.000664893617021275,-0.0020981087470449164,0.0,-0.0013983329677560777,2010Q2,-2.0092999999999996,0.06940146976422508,-0.879999999999999,0.05268509159180825,,,,unrated
JIVE,0.3871794871794872,0.2012820512820513,0.1115384615384615,0.0794871794871794,0.0628205128205128,0.0205128205128205,0.0269230769230769,0.0051282051282051,0.0076923076923076,0.0038461538461538,0.0128205128205128,0.0025641025641025,0.0012820512820512,0.0064102564102564,0.0,0.0025641025641025,0.0384615384615384,0.0012820512820512,0.0012820512820512,0.0076923076923076,0.0012820512820512,0.0012820512820512,0.0,0.0025641025641025,0.0,0.0,0.0,0.0012820512820512,0.0115384615384615,0.0012820512820512,0.033003300330033,0.050632911392405,0.0909090909090909,0.0952380952380952,0.02,0.2352941176470588,-0.0454545454545454,0.0,0.0,0.25,0.1818181818181818,0.0,-0.5,-0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,5,384.2916666666667,0.0086557934456953,0.0071196743666248,0.0053184517535778,0.0019198272964934,0.0032948742381367,0.012778200897012778,0.010191496267445622,0.010139860139860136,0.007570207570207559,0.0012564102564102562,0.004826546003016587,-0.0012237762237762213,0.0,0.0,0.00096153846153845,0.0023310023310023267,0.0,-0.0006410256410256,-0.001068376068376066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3884615384615384,0.2012820512820513,0.0858974358974358,0.0474358974358974,0.0,0.0025641025641025,0.0,0.0038461538461537,0.17692307692307668,0.051282051282051,0.3987179487179487,0.0165016501650165,0.050632911392405,-0.0357142857142857,0.0949197860962567,0.0,0.0,0.0,0.0,-0.07781818181818181,0.0625,0.0165016501650165,0.006410256410256409,0.010191496267445622,-0.003067765567765563,0.004502605237899353,0.0,0.0,0.0,0.0,-0.013767832167832148,0.0032051282051281877,0.006579504104256578,2011Q4,0.9600000000000009,0.021522519436699205,-0.7100000000000009,0.03216234378021549,19663408.0,0.0,14.0,unrated
KXSCF,0.2954545454545454,0.172077922077922,0.1558441558441558,0.0746753246753246,0.0389610389610389,0.0032467532467532,0.0162337662337662,0.0064935064935064,0.0064935064935064,0.0,0.0162337662337662,0.0194805194805194,0.0,0.0064935064935064,0.0032467532467532,0.0,0.0064935064935064,0.0389610389610389,0.0,0.0097402597402597,0.0064935064935064,0.0064935064935064,0.0,0.0227272727272727,0.0519480519480519,0.0129870129870129,0.0,0.0,0.0097402597402597,0.0194805194805194,0.1630434782608695,0.1111111111111111,0.1428571428571428,0.2083333333333333,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,355.3684210526316,0.0092122911268628,0.0194891397962782,0.0083049058956594,0.0046048542268888,0.0024671715266421,0.04817193675889326,0.01911976911976911,0.022263450834879392,0.015557359307359289,0.0,0.0,0.0,0.0,-0.0021645021645021333,0.0,0.0054112554112554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2954545454545454,0.172077922077922,0.081168831168831,0.0194805194805194,0.0519480519480519,0.0227272727272727,0.0,0.0064935064935064,0.2142857142857141,0.019480519480519203,0.30519480519480513,0.08152173913043476,0.1111111111111111,0.10416666666666664,0.0,0.0,0.0,0.0,0.0,0.02857142857142856,-0.08333333333333333,0.08152173913043476,0.02408596837944663,0.01911976911976911,0.008455086580086561,0.0,0.0,0.0,0.0,0.0,0.0061224489795918295,-0.0016233766233766,0.024880011293054758,2014Q2,-0.07000000000000028,0.0020772334324620826,1.08,0.011317272602274636,,,,unrated
